Order ID,Order Date,Customer Name,Country,State,Region
KL-2018-5607375,09-05-2018,Ewan Hyde,Sweden,Stockholm,North
KL-2018-5607376,09-05-2018,Patricia Smith,Portugal,Porto,South
KL-2018-5607377,10-05-2018,Francesca Bowen,France,Ile-de-France,Central
KL-2018-5607378,10-05-2018,Francesca Bowen,France,Ile-de-France,Central
KL-2018-5607379,10-05-2018,Francesca Bowen,France,Ile-de-France,Central
KL-2018-5607380,10-05-2018,Denise Harris,United Kingdom,England,North
KL-2018-5607381,10-05-2018,Denise Harris,United Kingdom,England,North
KL-2018-5607382,10-05-2018,Phoebe Moore,Spain,Catalonia,South
KL-2018-5607383,10-05-2018,Erick Tanner,Sweden,Stockholm,North
KL-2018-5607384,10-05-2018,Erick Tanner,Sweden,Stockholm,North
KL-2018-5607385,10-05-2018,Erick Tanner,Sweden,Stockholm,North
KL-2018-5607386,11-05-2018,Viola Watson,Netherlands,Gelderland,Central
KL-2018-5607387,11-05-2018,Viola Watson,Netherlands,Gelderland,Central
KL-2018-5607388,11-05-2018,Viola Watson,Netherlands,Gelderland,Central
KL-2018-5607389,11-05-2018,Viola Watson,Netherlands,Gelderland,Central
KL-2018-5607390,11-05-2018,Viola Watson,Netherlands,Gelderland,Central
KL-2018-5607391,11-05-2018,Viola Watson,Netherlands,Gelderland,Central
KL-2018-5607392,11-05-2018,Viola Watson,Netherlands,Gelderland,Central
KL-2018-5607393,12-05-2018,Maddison Newman,Netherlands,Utrecht,Central
KL-2018-5607394,12-05-2018,Patrick Townson,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607395,13-05-2018,Jason Roger,Italy,Sicily,South
KL-2018-5607396,13-05-2018,Jason Roger,Italy,Sicily,South
KL-2018-5607397,13-05-2018,Robert James,France,Ile-de-France,Central
KL-2018-5607398,15-05-2018,Edward Hodges,France,Ile-de-France,Central
KL-2018-5607399,16-05-2018,Ralph Holmes,Ireland,Dublin,North
KL-2018-5607400,17-05-2018,Tina Phelps,Italy,Lombardy,South
KL-2018-5607401,17-05-2018,Tina Phelps,Italy,Lombardy,South
KL-2018-5607402,17-05-2018,Tina Phelps,Italy,Lombardy,South
KL-2018-5607403,18-05-2018,Rebecca Chamberlain,France,Ile-de-France,Central
KL-2018-5607404,18-05-2018,Rebecca Chamberlain,France,Ile-de-France,Central
KL-2018-5607405,18-05-2018,Maddison Breen,Germany,Berlin,Central
KL-2018-5607406,18-05-2018,Ryan Price,Austria,Vienna,Central
KL-2018-5607407,18-05-2018,Ryan Price,Austria,Vienna,Central
KL-2018-5607408,18-05-2018,Ryan Price,Austria,Vienna,Central
KL-2018-5607409,18-05-2018,Gabriel Sanders,Italy,Sardinia,South
KL-2018-5607410,19-05-2018,Milla Hollinworth,Spain,Castile-La Mancha,South
KL-2018-5607411,19-05-2018,Milla Hollinworth,Spain,Castile-La Mancha,South
KL-2018-5607412,19-05-2018,Milla Hollinworth,Spain,Castile-La Mancha,South
KL-2018-5607413,19-05-2018,Henry Chandler,France,Brittany,Central
KL-2018-5607414,21-05-2018,Mary Parker,Italy,Lazio,South
KL-2018-5607415,21-05-2018,Mary Parker,Italy,Lazio,South
KL-2018-5607416,21-05-2018,Bianca Monsoor,Netherlands,North Brabant,Central
KL-2018-5607417,21-05-2018,Bianca Monsoor,Netherlands,North Brabant,Central
KL-2018-5607418,21-05-2018,Bianca Monsoor,Netherlands,North Brabant,Central
KL-2018-5607419,25-05-2018,Angus Reading,Italy,Campania,South
KL-2018-5607420,25-05-2018,Angus Reading,Italy,Campania,South
KL-2018-5607421,25-05-2018,Angus Reading,Italy,Campania,South
KL-2018-5607422,25-05-2018,Angus Reading,Italy,Campania,South
KL-2018-5607423,25-05-2018,Angus Reading,Italy,Campania,South
KL-2018-5607424,26-05-2018,Alana Zahel,France,Normandy,Central
KL-2018-5607425,26-05-2018,Lily Dallachy,United Kingdom,England,North
KL-2018-5607426,26-05-2018,Lily Dallachy,United Kingdom,England,North
KL-2018-5607427,26-05-2018,Lily Dallachy,United Kingdom,England,North
KL-2018-5607428,26-05-2018,Louis Wilson,United Kingdom,England,North
KL-2018-5607429,26-05-2018,Louis Wilson,United Kingdom,England,North
KL-2018-5607430,26-05-2018,Louis Wilson,United Kingdom,England,North
KL-2018-5607431,26-05-2018,Louis Wilson,United Kingdom,England,North
KL-2018-5607432,27-05-2018,Lincoln Want,Germany,North Rhine-Westphalia,Central
KL-2018-5607433,27-05-2018,Lincoln Want,Germany,North Rhine-Westphalia,Central
KL-2018-5607434,27-05-2018,Lincoln Want,Germany,North Rhine-Westphalia,Central
KL-2018-5607435,27-05-2018,Lincoln Want,Germany,North Rhine-Westphalia,Central
KL-2018-5607436,27-05-2018,Lincoln Want,Germany,North Rhine-Westphalia,Central
KL-2018-5607437,27-05-2018,Esther Henderson,Germany,Hamburg,Central
KL-2018-5607438,27-05-2018,Mariam McMeckan,Sweden,Stockholm,North
KL-2018-5607439,28-05-2018,Elijah Sodeman,United Kingdom,England,North
KL-2018-5607440,30-05-2018,Angus Ibsch,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607441,31-05-2018,Leon Thompson,Italy,Lazio,South
KL-2018-5607442,31-05-2018,Leon Thompson,Italy,Lazio,South
KL-2018-5607443,01-06-2018,Lorri Stratton,France,Ile-de-France,Central
KL-2018-5607444,01-06-2018,Lorri Stratton,France,Ile-de-France,Central
KL-2018-5607445,01-06-2018,Rachel Tyler,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607446,01-06-2018,Paige Horsfall,Spain,Catalonia,South
KL-2018-5607447,01-06-2018,Maddison Breen,Ireland,Cork,North
KL-2018-5607448,01-06-2018,Maddison Breen,Ireland,Cork,North
KL-2018-5607449,01-06-2018,Maddison Breen,Ireland,Cork,North
KL-2018-5607450,01-06-2018,Molly Crawford,United Kingdom,England,North
KL-2018-5607451,01-06-2018,Tyler Whitehead,United Kingdom,England,North
KL-2018-5607452,01-06-2018,Tyler Whitehead,United Kingdom,England,North
KL-2018-5607453,01-06-2018,Tyler Whitehead,United Kingdom,England,North
KL-2018-5607454,02-06-2018,David Mortlock,Italy,Lombardy,South
KL-2018-5607455,02-06-2018,David Mortlock,Italy,Lombardy,South
KL-2018-5607456,02-06-2018,Bianca Whitford,United Kingdom,England,North
KL-2018-5607457,02-06-2018,Bianca Whitford,United Kingdom,England,North
KL-2018-5607458,02-06-2018,Angus De Groot,Germany,Bavaria,Central
KL-2018-5607459,02-06-2018,Minnie Cash,Netherlands,Groningen,Central
KL-2018-5607460,02-06-2018,Minnie Cash,Netherlands,Groningen,Central
KL-2018-5607461,02-06-2018,Minnie Cash,Netherlands,Groningen,Central
KL-2018-5607462,02-06-2018,Minnie Cash,Netherlands,Groningen,Central
KL-2018-5607463,02-06-2018,Minnie Cash,Netherlands,Groningen,Central
KL-2018-5607464,02-06-2018,Minnie Cash,Netherlands,Groningen,Central
KL-2018-5607465,03-06-2018,Ada Dalton,France,Alsace-Champagne-Ardenne-Lorraine,Central
KL-2018-5607466,03-06-2018,Ada Dalton,France,Alsace-Champagne-Ardenne-Lorraine,Central
KL-2018-5607467,04-06-2018,Molly De Mole,United Kingdom,Scotland,North
KL-2018-5607468,04-06-2018,Elise Ali,Germany,Lower Saxony,Central
KL-2018-5607469,06-06-2018,Eva Butler,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607470,06-06-2018,Eva Butler,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607471,06-06-2018,Eva Butler,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607472,06-06-2018,Eva Butler,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607473,06-06-2018,Eva Butler,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607474,06-06-2018,Eva Butler,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607475,06-06-2018,Rory Gunson,Austria,Vienna,Central
KL-2018-5607476,06-06-2018,Rory Gunson,Austria,Vienna,Central
KL-2018-5607477,06-06-2018,Maya Pamphlett,Germany,North Rhine-Westphalia,Central
KL-2018-5607478,06-06-2018,Harry Ahmed,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5607479,06-06-2018,Pamela Searles,United Kingdom,England,North
KL-2018-5607480,06-06-2018,Charlie Donnelly,United Kingdom,England,North
KL-2018-5607481,06-06-2018,Tilly Payne,Ireland,Dublin,North
KL-2018-5607482,07-06-2018,Molly Bidmead,France,Ile-de-France,Central
KL-2018-5607483,07-06-2018,Samuel Hardey,France,Ile-de-France,Central
KL-2018-5607484,07-06-2018,Samuel Hardey,France,Ile-de-France,Central
KL-2018-5607485,07-06-2018,Erin Rogers,Germany,Baden-Württemberg,Central
KL-2018-5607486,07-06-2018,Carrie Boots,France,Normandy,Central
KL-2018-5607487,07-06-2018,Carrie Boots,France,Normandy,Central
KL-2018-5607488,07-06-2018,Carrie Boots,France,Normandy,Central
KL-2018-5607489,07-06-2018,Madeline Crooks,United Kingdom,England,North
KL-2018-5607490,07-06-2018,Madeline Crooks,United Kingdom,England,North
KL-2018-5607491,07-06-2018,Madeline Crooks,United Kingdom,England,North
KL-2018-5607492,07-06-2018,Susan Williams,United Kingdom,England,North
KL-2018-5607493,07-06-2018,Steven Prince,Italy,Sicily,South
KL-2018-5607494,07-06-2018,Steven Prince,Italy,Sicily,South
KL-2018-5607495,07-06-2018,Steven Prince,Italy,Sicily,South
KL-2018-5607496,07-06-2018,Louise Winter,United Kingdom,England,North
KL-2018-5607497,07-06-2018,Louise Winter,United Kingdom,England,North
KL-2018-5607498,07-06-2018,Louise Winter,United Kingdom,England,North
KL-2018-5607499,08-06-2018,Tyson Hanna,Belgium,East Flanders,Central
KL-2018-5607500,08-06-2018,Tyson Hanna,Belgium,East Flanders,Central
KL-2018-5607501,08-06-2018,Joseph Locke,Germany,Berlin,Central
KL-2018-5607502,08-06-2018,Joseph Locke,Germany,Berlin,Central
KL-2018-5607503,08-06-2018,Joseph Locke,Germany,Berlin,Central
KL-2018-5607504,08-06-2018,Joseph Locke,Germany,Berlin,Central
KL-2018-5607505,08-06-2018,Joseph Locke,Germany,Berlin,Central
KL-2018-5607506,08-06-2018,Joseph Locke,Germany,Berlin,Central
KL-2018-5607507,08-06-2018,Harry Ahmed,United Kingdom,England,North
KL-2018-5607508,08-06-2018,Georgina Garner,Spain,Ceuta,South
KL-2018-5607509,08-06-2018,Georgina Garner,Spain,Ceuta,South
KL-2018-5607510,08-06-2018,Georgina Garner,Spain,Ceuta,South
KL-2018-5607511,09-06-2018,Ellie Chapman,Germany,Baden-Württemberg,Central
KL-2018-5607512,09-06-2018,Ellie Chapman,Germany,Baden-Württemberg,Central
KL-2018-5607513,09-06-2018,Tyler Miah,Germany,North Rhine-Westphalia,Central
KL-2018-5607514,09-06-2018,Tyler Miah,Germany,North Rhine-Westphalia,Central
KL-2018-5607515,09-06-2018,Marcus Leon,Germany,Bavaria,Central
KL-2018-5607516,09-06-2018,Katie Thom,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5607517,09-06-2018,William Reichert,France,Nord-Pas-de-Calais-Picardie,Central
KL-2018-5607518,10-06-2018,Louis Scott,United Kingdom,England,North
KL-2018-5607519,10-06-2018,Jayden Ali,France,Nord-Pas-de-Calais-Picardie,Central
KL-2018-5607520,10-06-2018,Adam Harte,Italy,Lazio,South
KL-2018-5607521,10-06-2018,Adam Harte,Italy,Lazio,South
KL-2018-5607522,10-06-2018,Adam Harte,Italy,Lazio,South
KL-2018-5607523,10-06-2018,Adam Harte,Italy,Lazio,South
KL-2018-5607524,11-06-2018,Anna Leal,Austria,Vienna,Central
KL-2018-5607525,11-06-2018,Theresa Varner,Italy,Lombardy,South
KL-2018-5607526,13-06-2018,Hubert Lindahl,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607527,13-06-2018,Hubert Lindahl,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607528,13-06-2018,Angus Gether,France,Ile-de-France,Central
KL-2018-5607529,13-06-2018,Angus Gether,France,Ile-de-France,Central
KL-2018-5607530,13-06-2018,Zara Money,Belgium,Antwerp,Central
KL-2018-5607531,13-06-2018,Zara Money,Belgium,Antwerp,Central
KL-2018-5607532,13-06-2018,Ethan Barrett,Italy,Veneto,South
KL-2018-5607533,13-06-2018,Ethan Barrett,Italy,Veneto,South
KL-2018-5607534,14-06-2018,Eve Bates,Germany,Bavaria,Central
KL-2018-5607535,14-06-2018,Eve Bates,Germany,Bavaria,Central
KL-2018-5607536,14-06-2018,Eve Bates,Germany,Bavaria,Central
KL-2018-5607537,14-06-2018,Ruby Patel,United Kingdom,England,North
KL-2018-5607538,14-06-2018,Casey Forte,United Kingdom,England,North
KL-2018-5607539,15-06-2018,Kelly Long,Austria,Vienna,Central
KL-2018-5607540,15-06-2018,Peter Daly,Sweden,Halland,North
KL-2018-5607541,15-06-2018,Peter Daly,Sweden,Halland,North
KL-2018-5607542,15-06-2018,Peter Daly,Sweden,Halland,North
KL-2018-5607543,15-06-2018,Sofia de Castella,France,Ile-de-France,Central
KL-2018-5607544,16-06-2018,Isabella Falkiner,Denmark,South Denmark,North
KL-2018-5607545,16-06-2018,Hayden Perkins,Italy,Lazio,South
KL-2018-5607546,16-06-2018,Hayden Perkins,Italy,Lazio,South
KL-2018-5607547,16-06-2018,Susan Williams,United Kingdom,England,North
KL-2018-5607548,16-06-2018,Susan Williams,United Kingdom,England,North
KL-2018-5607549,16-06-2018,Lauren Knight,United Kingdom,England,North
KL-2018-5607550,16-06-2018,Robert Zapata,United Kingdom,England,North
KL-2018-5607551,17-06-2018,Michael Watkins,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607552,17-06-2018,Josh Wilkinson,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607553,17-06-2018,Lucas Wood,France,Ile-de-France,Central
KL-2018-5607554,17-06-2018,Lucas Wood,France,Ile-de-France,Central
KL-2018-5607555,17-06-2018,Marcus Griffin,United Kingdom,England,North
KL-2018-5607556,17-06-2018,Larry Lambert,Sweden,Västra Götaland,North
KL-2018-5607557,17-06-2018,Larry Lambert,Sweden,Västra Götaland,North
KL-2018-5607558,18-06-2018,Sam French,Austria,Vienna,Central
KL-2018-5607559,18-06-2018,Nancy Fike,Spain,Castile and León,South
KL-2018-5607560,18-06-2018,Nancy Fike,Spain,Castile and León,South
KL-2018-5607561,18-06-2018,Casey Forte,Spain,Navarra,South
KL-2018-5607562,18-06-2018,Casey Forte,Spain,Navarra,South
KL-2018-5607563,18-06-2018,Casey Forte,Spain,Navarra,South
KL-2018-5607564,18-06-2018,Casey Forte,Spain,Navarra,South
KL-2018-5607565,20-06-2018,Don Willie,Italy,Veneto,South
KL-2018-5607566,20-06-2018,Charlie Power,United Kingdom,England,North
KL-2018-5607567,20-06-2018,Charlie Power,United Kingdom,England,North
KL-2018-5607568,20-06-2018,Stella Hellyer,France,Languedoc-Roussillon-Midi-Pyrénées,Central
KL-2018-5607569,21-06-2018,Charlie Horrocks,United Kingdom,England,North
KL-2018-5607570,21-06-2018,Charlie Horrocks,United Kingdom,England,North
KL-2018-5607571,22-06-2018,Charlie Horrocks,Italy,Sicily,South
KL-2018-5607572,22-06-2018,Harold Smith,Germany,North Rhine-Westphalia,Central
KL-2018-5607573,22-06-2018,Harold Smith,Germany,North Rhine-Westphalia,Central
KL-2018-5607574,22-06-2018,Harold Smith,Germany,North Rhine-Westphalia,Central
KL-2018-5607575,22-06-2018,Harold Smith,Germany,North Rhine-Westphalia,Central
KL-2018-5607576,22-06-2018,Tammy Chamblee,Germany,North Rhine-Westphalia,Central
KL-2018-5607577,22-06-2018,Tammy Chamblee,Germany,North Rhine-Westphalia,Central
KL-2018-5607578,22-06-2018,Tammy Chamblee,Germany,North Rhine-Westphalia,Central
KL-2018-5607579,22-06-2018,Tammy Chamblee,Germany,North Rhine-Westphalia,Central
KL-2018-5607580,22-06-2018,Joseph Locke,Austria,Vienna,Central
KL-2018-5607581,22-06-2018,Joseph Locke,Austria,Vienna,Central
KL-2018-5607582,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607583,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607584,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607585,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607586,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607587,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607588,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607589,22-06-2018,Lane Taylor,Germany,Rhineland-Palatinate,Central
KL-2018-5607590,22-06-2018,Sophia Owen,Netherlands,Overijssel,Central
KL-2018-5607591,24-06-2018,Ralph Holmes,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5607592,24-06-2018,Walter Aguilar,Spain,Madrid,South
KL-2018-5607593,24-06-2018,Walter Aguilar,Spain,Madrid,South
KL-2018-5607594,24-06-2018,David Lowe,Netherlands,Limburg,Central
KL-2018-5607595,24-06-2018,Benjamin Lee,Germany,Baden-Württemberg,Central
KL-2018-5607596,25-06-2018,Jordan Peacock,Sweden,Stockholm,North
KL-2018-5607597,27-06-2018,Courtney Hancock,France,Auvergne-Rhône-Alpes,Central
KL-2018-5607598,27-06-2018,Georgina Garner,Austria,Vienna,Central
KL-2018-5607599,27-06-2018,Randall Roberts,Spain,Madrid,South
KL-2018-5607600,27-06-2018,Kayla Tearle,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607601,27-06-2018,Edward Davidson,Italy,Lombardy,South
KL-2018-5607602,27-06-2018,Mike Langer,Germany,Hesse,Central
KL-2018-5607603,27-06-2018,Jordan Peacock,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5607604,27-06-2018,Jordan Peacock,France,Provence-Alpes-Côte d'Azur,Central
KL-2018-5607605,27-06-2018,Kimberly Boyd,Italy,Sicily,South
KL-2018-5607606,27-06-2018,Kimberly Boyd,Italy,Sicily,South
KL-2018-5607607,28-06-2018,Ava Corbin,Germany,Berlin,Central
KL-2018-5607608,28-06-2018,Ava Corbin,Germany,Berlin,Central
KL-2018-5607609,28-06-2018,Ava Corbin,Germany,Berlin,Central
KL-2018-5607610,28-06-2018,Ava Corbin,Germany,Berlin,Central
KL-2018-5607611,28-06-2018,William Martin,Spain,Catalonia,South
KL-2018-5607612,28-06-2018,Jonathan Bottrill,United Kingdom,Scotland,North
KL-2018-5607613,28-06-2018,Ruby Frost,Spain,Andalusía,South
KL-2018-5607614,28-06-2018,Lane Taylor,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607615,28-06-2018,Sam French,United Kingdom,England,North
KL-2018-5607616,28-06-2018,Sam French,United Kingdom,England,North
KL-2018-5607617,29-06-2018,Jack Brier,France,Ile-de-France,Central
KL-2018-5607618,29-06-2018,Laura Akhtar,United Kingdom,England,North
KL-2018-5607619,01-07-2018,Chelsea Bannister,United Kingdom,England,North
KL-2018-5607620,02-07-2018,Charlotte Savage,Ireland,Dublin,North
KL-2018-5607621,06-07-2018,Daryl Claypool,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607622,06-07-2018,Daryl Claypool,France,Aquitaine-Limousin-Poitou-Charentes,Central
KL-2018-5607623,06-07-2018,Desiree Hurt,Germany,North Rhine-Westphalia,Central
KL-2018-5607624,06-07-2018,Henry Pedder,United Kingdom,England,North
KL-2018-5607625,07-07-2018,Paul Cleary,Germany,Baden-Württemberg,Central
KL-2018-5607626,07-07-2018,Paul Cleary,Germany,Baden-Württemberg,Central
KL-2018-5607627,08-07-2018,Hollie Morris,France,Ile-de-France,Central
KL-2018-5607628,08-07-2018,Mia McLean,Germany,Hamburg,Central
KL-2018-5607629,08-07-2018,Mia McLean,Germany,Hamburg,Central
KL-2018-5607630,08-07-2018,Mia McLean,Germany,Hamburg,Central
KL-2018-5607631,08-07-2018,Mia McLean,Germany,Hamburg,Central
KL-2018-5607632,09-07-2018,Nancy Fike,France,Ile-de-France,Central
KL-2018-5607633,09-07-2018,Denise Harris,Austria,Upper Austria,Central
KL-2018-5607634,09-07-2018,Denise Harris,Austria,Upper Austria,Central
KL-2018-5607635,11-07-2018,Liam Mathias,Germany,Lower Saxony,Central
KL-2018-5607636,12-07-2018,Georgina Garner,Germany,North Rhine-Westphalia,Central
KL-2018-5607637,12-07-2018,Georgina Garner,Germany,North Rhine-Westphalia,Central
KL-2018-5607638,12-07-2018,Caleb Kenyon,Germany,Brandenburg,Central
KL-2018-5607639,12-07-2018,Robert Ramsey,Italy,Sicily,South
KL-2018-5607640,12-07-2018,Robert Ramsey,Italy,Sicily,South
KL-2018-5607641,12-07-2018,Juanita Smalls,United Kingdom,England,North
KL-2018-5607642,12-07-2018,Juanita Smalls,United Kingdom,England,North
KL-2018-5607643,13-07-2018,Lola Hughes,United Kingdom,England,North
KL-2018-5607644,13-07-2018,Lola Hughes,United Kingdom,England,North
KL-2018-5607645,14-07-2018,Kristina Moore,Spain,Castile and León,South
KL-2018-5607646,14-07-2018,Jack Brier,United Kingdom,England,North
KL-2018-5607647,14-07-2018,Jack Brier,United Kingdom,England,North
KL-2018-5607648,16-07-2018,Isabella Secombe,Austria,Vienna,Central
KL-2018-5607649,16-07-2018,Isabella Secombe,Austria,Vienna,Central
KL-2018-5607650,18-07-2018,Cerys Edwards,France,Brittany,Central
KL-2018-5607651,18-07-2018,Cynthia Zielinski,United Kingdom,England,North
KL-2018-5607652,20-07-2018,Abby Mei,Finland,Uusimaa,North
KL-2018-5607653,20-07-2018,Abby Mei,Finland,Uusimaa,North
KL-2018-5607654,20-07-2018,Rory Martindale,United Kingdom,England,North
KL-2018-5607655,20-07-2018,Rory Martindale,United Kingdom,England,North
KL-2018-5607656,20-07-2018,Rory Martindale,United Kingdom,England,North
KL-2018-5607657,20-07-2018,Rory Martindale,United Kingdom,England,North
KL-2018-5607658,20-07-2018,Rory Martindale,United Kingdom,England,North
KL-2018-5607659,21-07-2018,Amy Nixon,Ireland,Dublin,North
KL-2018-5607660,21-07-2018,Amy Nixon,Ireland,Dublin,North
KL-2018-5607661,21-07-2018,Amy Nixon,Ireland,Dublin,North
KL-2018-5607662,22-07-2018,Archie Whittaker,United Kingdom,England,North
KL-2018-5607663,22-07-2018,Archie Whittaker,United Kingdom,England,North
KL-2018-5607664,24-07-2018,Kian Thomson,Portugal,Porto,South
KL-2018-5607665,24-07-2018,Kian Thomson,Portugal,Porto,South
